id	document	label
22830	우리를 항상 즐겁게 해주는 울 엘지 트윈스 선수들...	0
22831	 요리를 해봐야겠다는 용기를 내게 해주셔서 감사합니다.	0
22832	생활에 많은 도움이 됩니다	0
22833	정말 감사드리고...	0
22834	백선생님 덕분에 요리에 두려움이 없어지고 있어요 .	0
22835	 친정부모님은 남편에게 잘해주시구요.	0
22836	정말 감사합니다	0
22837	고맙다 오늘 청소를 덜어줘서	0
22838	타이틀 처럼 음식이 어렵다는 편견을 조금은 깨게 해주신 백선생께 감사드립니다......	0
22839	항상 건강하길 바랍니다.  사랑합니다.~!	0
22840	"쉽고 간편한 음식만들기 비법 전수하시는 당신, 백선생님 정말 멋져부러유~~~~~"	0
22841	요즘 3대천왕 에서 얼마나 멋있는지 ....언제나 좋은모습 고마워요	0
22842	수십년 어렵게 쌓아온 노하우들쉽게 널리 알려주셔서감사드립니다	0
22843	집밥 덕분에 잘먹고 잘살고 있습니다.	0
22844	정말 재미있고 쉽게 맛있는 음식 만들게해 주셔서 감사해요	0
22845	계속 부탁드려유	0
22846	 주시는 정보 정말 고맙습니다.	0
22847	백주부님 덕분에 요리가 즐거워요~**	0
22848	백선생님의 요리를 보면서 요리의 자신감과 흥미를 갖게되어 정말 감사드리고 너무 쉽게 지도해주셔 매혹이 됌니다 감사해요~	0
22849	항상 감사드리고...	0
22850	좋은 요리 쉬워서 감사합니다	0
22851	 너무 편안하고 감사합니다.	0
22852	  감사하고 고맙습니다.	0
22853	 언제나 지금처럼 성장하고 우리를 위해 노력해주는 모습 보여줘서 너무 고마워요	0
22854	정말 재밋게 보고 잇어요....	0
22855	슈가 보이 홧팅!!	0
22856	좋은 정보 감사	0
22857	편안한 집밥을 너무 너무 고맙네요	0
22858	맘으로 전해지는 말들하나하나 다...고맙습니다	0
22859	정삼흠투수코치최고!!!!!!!!!!!!!	0
22860	어딜 가도 백선생님 요리 쉽게 가르쳐줘 감사하대유~~~	0
22861	요리를 너무 쉽게할수 있게 해줘서 고맙습니다...	0
22862	감사합니다.	0
22863	오늘 하루 피곤이 싹~~~~~~~~~~~~~	0
22864	연습생활할때 좌절할때도있엇게지만 다극복하고 데뷔해줘서 고마워요ㅠㅠㅠ	0
22865	언제나 간편하고 맛난음식 가르켜주셔 고맙습니다	0
22866	"시즌동안 최선을 다하는 멋진모습 보여주셔서감사하구요,"	0
22867	너무 감사하다는 인사를 드립니다	0
22868	 감사합니다♡	0
22869	연아 선수가 우리 나라에 존재 한다는 것이 너무 감사하고 고맙기만 합니다.	0
22870	  글구 까페 쥔장님 감사요.!	0
22871	주부경력 20년차이지만 요리는 항상 어렵다고 생각했는데 백주부님이 할수있다	0
22872	"쌀국수라 든든하고,,,감사 또 감사해용...."	0
22873	항상고맙고 아이들의 사랑을 받고있습니다.	0
22874	감사합니다...	0
22875	맛있고 쉬운 요리 설명해주셔서 늘 잼있고 감사하게 보고 있습니다.	0
22876	이렇게 좋은 카페를 알게되어 무한 감사들 드립니다.	0
22877	  백선생님 덕분입니다....	0
22878	도니님 그동안 상플 당신이 있어서 재밌었네요..	0
22879	백선생 프로 보고 그나마 도움을 많이 ... 고맙습니다...^^	0
22880	 성공하든 실패하든 요리에 첫 발걸음을 떼게 해준 백주부님 감사합니다.	0
22881	이제 며느리 없을 때도 밥은 굶지 않겠구나싶어 감사 드리고 싶습니다.	0
22882	여러가지 많은 도움주시네요...	0
22883	항상 감사합니다	0
22884	정말 너무너무 감사드려요..	0
22885	감사드립니다	0
22886	 당신덕에 피겨라는 종목을 알게되고 당신덕에 즐거웠어요	0
22887	힘들고 아플텐데 캐럿들 앞에서는 밝고 활기찬 모습 많이 보여줘서 고마워요.	0
22888	감사해요~	0
22889	매주 좋은정보감사합니다. ^^	0
22890	초보자도 쉽게 따라 하면서도 맛나게 할 수 있는 비법을 전수해주시다니....	0
22891	 완전 아이들이 좋아하네요	0
22892	 당신은 구단선정한 선수이기보다팬들이선정한 미스터엘지임다.....	0
22893	 전 정말 감사 함을 느낍니다.	0
22894	 항상 밝게 세븐틴 이끌어가줘서 고마워요	0
22895	항상 감사합니다^^	0
22896	또 감사하답니다	0
22897	 그동안 열악한 환경에서 잘 성장해준 연아선수를 저는 진흙탕에서 피어나는 한송이의 연꽃 에 비유하고싶어요^^	0
22898	항상 쉽고 머리에 쏙쏙 들어오게 요리를 해주시는 백주부님고맙습니다.	0
22899	백샘 덕분입니다.	0
22900	앞으로도 좋은모습 많이 보여주시고건강하세여^^	0
22901	백주부님 덕분에 만들어 먹을 수 있는 음식 수가 많이 늘었습니다.	0
22902	? 매번 편지에 하는 말이지만 항상 고마워 가수가 되어줘서!	0
22903	   간단하고 먹음직스럽게 쉽고 맛나게후딱후딱 반찬 하게 해주셔서 감사해요~~~~	0
22904	 오늘 비 오는데 우산도 없이 일했어요..ㅠ	0
22905	백쌤과 소여사님 아기들 함께 늘~	0
22906	 너무 고마워용♡	0
22907	고맙숩니다.	0
22908	좋은 정보를 주심에 다시한번 감사드리고항상 건강하시며 좋은 일만 가득하시길 바랍니다 (^*^)	0
22909	연아양 감사했어여 ㅜㅜ	0
22910	우리 정형돈님의 생일을 늦게나마 축하드려요~^^	0
22911	백주부님~저같은 초보를 위해좋은 레시피 가르쳐 주셔서늘 감사합니다	0
22912	너무나 친절하게 사진을 찍어준 오빠에게 정말 감사드립니다	0
22913	오빠 바쁘신 스케줄에도 글남겨주시구!!!!!	0
22914	좋은 레시피 가르쳐 주셔서 고맙습니다.	0
22915	장하다 시위대 끝까지 평화집회 부탁해요 화이팅입니다	0
22916	"그 좋았던 삼성의 불펜, 이젠 추억으로 남겠네! 지켜줄 투수가 없다."	0
22917	소농민이라 부르던 사람들 쏙 들어갔네... 잘해줘서 다행이다 대표팀에서도 지금처럼 활약해줘라...	0
22918	노승일 고맙네요 몸 조심 하세요	0
22919	오바마 화이팅	0
22920	박신혜 응원합니다!!!	0
22921	"정말 고맙습니다 , 기자님 화이팅,"	0
22922	진짜 기대를 안했는데 생각보다 너무 좋았다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	0
22923	염병하네 혼내주신 아주머니 감사합니다	0
22924	이휘재: 인영아 고맙다~ 1만개가자.	0
22925	이왕이면 미국 갔으면.. 그래도 그간 고마웠어요!!!	0
22926	대표적인 윈윈 정책인듯~ 모두 행복해져서 좋겠네요~~!!	0
22927	...지진없는 우리대한민국에살아고맙다....	0
22928	대중화 어버이의 은혜입니다	0
22929	호날두 근면+성실함은 맨유때부터 유명했지	0
22930	애국인의 자세 고 안중근께 경례	0
22931	양팀 모두 승패를 떠나 다치지 말고 재미있고 후회없는경기 보여주세요.	0
22932	유느님 고생 많으십니다 ㅜㅜ	0
22933	익스큐즈미 진짜 노래..ㅠㅠ안습인데 이번엔 초아가 살린 듯.......	0
22934	너무너무너무 더워보였어요. 고생하셨어요!	0
22935	특검이 진짜 희망입니다	0
22936	꺄 우리 중기오빠♥	0
22937	"에릭 예능, 서현진도 11월 드라마 출현. 둘 다 볼 수 있어서 너무 좋다.^^"	0
22938	"헌재, 홧팅!!"	0
22939	자칫 딱딱해질수만 있는 역사수업할때 딘딘이 웃기더라	0
22940	수고하셨습니다 고영민선수!	0
22941	마지막까지 최선을 다해주시는 레전드의 모습이 정말 아름답습니다! 이승엽선수 파이팅!!	0
22942	진주씨 계속나왔음 좋겠닺 진주씨땜에 고삐리에게 받은스트레스 풀어 넘잼있게보고있어	0
22943	좋은 일 하시는 것도 좋지만 너무 걱정됩니다. 가족들은 오죽하실까요...ㅜㅜ	0
22944	오늘 추워서 다행이다 더웠으면 어절뻔했어 내가 쓴 댓글 상황 8월달 보고난 후 지금을 감사한다	0
22945	열일해줘서 고마워요..!!	0
22946	박보검 보려고 뮤직뱅크 봤었지ㅋㅋ	0
22947	춥고 길 미끄러운데 게임하면서 걷다가 다치지않게 조심하세요	0
22948	특검 고생많으십니다...화이팅 !!!!	0
22949	마니 웃었어요 어머니들도 쭈욱 건강하셔서 큰웃음주시길~^^	0
22950	뉴스는 손석희뉴스가 진짜뉴스다	0
22951	jtbc 화이팅입니다!	0
22952	한편으로는 고영태님께 고맙네.혹시 죄가 있다해도 조금말고 많이 줄여줘라	0
22953	물속에서 최고의 연기보여주신 두분 감사합니다~~~~~♡	0
22954	샘 미안하고 고맙습니다.	0
22955	전주가 참 살기 좋은 동네였군 좋은 정보 감사	0
22956	아틀란써보세요 실시간으로 막히는길에서 돌아가라고 동네 곳곳길로 빠른길로 안내해줘요	0
22957	당신의 의지에 경의를 표합니다.	0
22958	모두 고생이 많으세요 힘내세요	0
22959	자랑스럽네.....	0
22960	흥민이 전방 압박 진짜 처절할 정도로 열심히 했다. 잘했다. 근데 체력이 못 받아준다;	0
22961	작가님 감독님 배우님 괜찮습니다 기다릴게용~ 오늘 방송 최고였어용	0
22962	단순히 운전하는 수고만 줄어드는게 아니구나.재밌게 잘 봤습니다~	0
22963	새누리당의원님들도 수고 많이 했습니다 박근혜가 미운것이였으나 일부의원들이 ....	0
22964	참석하지못했지만 순실전자 불매로 지원합니다	0
22965	곧 치료제 개발된디니 다행이네요.	0
22966	응원합니다^^♡♡	0
22967	김동현 대단하다 랭킹7위 답다	0
22968	심수미 기자 진짜 대단 칭찬해	0
22969	SM 고맙습니다.그때 하와이가서...	0
22970	강한울선수 그동안 수고하셨습니다...	0
22971	용관이형 그동안 수고했어요	0
22972	민재형님 고맙심더 다시와줘서	0
22973	어제 밤 고생하시면서 평화로운 시위문화를 만들어 주신 분들께 감사드립니다	0
22974	집회에 참석하는 모두들 나라의 미래이자 보물들	0
22975	니퍼트 선수! 내년에도 좋은 피칭 부탁합니다!	0
22976	특검 믿음직하지 말입니다. 박근혜 이재용 수사 제대로 하고 있지 말입니다	0
22977	특검 수고하십니다. 화이팅!	0
22978	특검팀 잘하고 계십니다 힘내세요~	0
22979	기자 핵사이다포인트만 짚어주셨음 짱!!!	0
22980	비가 오면 좋은 징조다	0
22981	잘가라 어찌되었던 삼성에서 정말 잘해줬다	0
22982	당신들이 진정한 영웅입니다	0
22983	반갑다 이제 진짜가을이오는겨~~^^^^	0
22984	jtbc가 최고네요. 수고 많으십니다.	0
22985	한 시즌 좋을 글 감사드립니다~~^^	0
22986	개인v앱많이한다는 쯔위가짱이당~~	0
22987	귀욤이들~요즘 너희 보는 재미에 산다!!!!	0
22988	류현진선수 화이팅!!!!	0
22989	런닝맨을 사랑해주신 모든분들께 감사드립니다.	0
22990	국민을 위해 헌신하는 많은 분들에게 진심어린 감사와 존경을 표합니다.	0
22991	 학부모 한명의 베품이 학부모 전체의 이미지를 만들기도 합니다.	0
22992	 그래도 그동안 수고하셨습니다.	0
22993	 박태환씨 정말 대단하네요.	0
22994	오! 일독한 만한 기사다	0
22995	 공짜로 착하게 푸는지 아네 ㅋㅋㅋㅋ	0
22996	김현수 선수 계속 활약 이어가주세요!!^^/~/	0
22997	하나님!	0
22998	 조그마한 삶의 교훈을 주네요.	0
22999	 그렇게 좋은 목소리로 노래를 불로 주셔서 감사합니다ㅎㅎ	0
23000	저희 동네 택배기사님들 진심으로 감사드려요.	0
23001	박그네씨. 참 고맙소.	0
23002	 아울러 투유유교수는 중의사가 아니라 백신을 연구하는 약리학자다.	0
23003	메쟈 미련 많았을텐데 큰 결단 해줘서 참 고맙습니다.	0
23004	 기아 수고했다 고맙다	0
23005	범죄와의전쟁도 재미있었는데 국가대표도 그렇고 역시믿고보는배우라고 너무끼가많아요	0
23006	 젊은이들 화이팅!	0
23007	 이가혁기자도 너무 고생하시네요	0
23008	피드백 감사....	0
23009	" 고마워.""[중앙일보]"	0
23010	 그래도 이렇게 열일해줘서 감솨!!!	0
23011	"혜빈 씩씩하고 용기있어 좋다,"	0
23012	 진짜 인생은 유재석처럼 ㅋㅋㅋㅋ	0
23013	찬호 형님 존경합니다.	0
23014	독일 고마워~!	0
23015	이거 아이디어 낸 짱구 얼굴 좀 보고싶다.	0
23016	제습기 틀면 뽀송해진다.	0
23017	 이젠 고맙다고해야하나ㅋㅋㅋ	0
23018	 더 많이 사랑합니다.	0
23019	전라남도 강진군의 자랑 이승엽 ♡♡♡	0
23020	덕분에 한해 즐겁게 야구봤습니다..	0
23021	 수고해주신 일본 소방관들 감사합니다.	0
23022	 칭찬해~^^	0
23023	 선생님들의 희생 잊지않고 열심히 살겠습니다ㅠ	0
23024	존경하는 순실님...	0
23025	 감사합니다. 기자님.	0
23026	강남인대비안온다..	0
23027	뭐든지 있을때 소중함을 알고 감사해하며 살자!!!!	0
23028	 응원부탁드려요	0
23029	 대박날꺼에요 정말 감사합니다^^	0
23030	 앞으로 젝키에게 상상도 하지 못한 더 많은 좋은일들이 일어나길 ♥?	0
23031	어느분야는 R&D과제비가 눈먼돈인데 이런곳에 쓰였으면 좋겠어요.	0
23032	조언댓글 감사합니다	0
23033	그리고 아직도 나를 기다려 주는 당신이 고맙다.	0
23034	 연락 빨리주시면 감사하겠슴돠ㅠㅠ	0
23035	제가 2년동안 배웠는데 이제 아무데도 못가는군요..	0
23036	남자친구가 군인인 여자분들은 물어봐서 알려주시면 감사해요	0
23037	  제목좀가르쳐주시면 감사하겠습니다;;0	0
23038	감사해요^^	0
23039	아시는분이 계신다면 꼭 좀 알려주시면 감사하겠습니다.	0
23040	혹시 전자쪽 계통이신 분들이나유망한 자격증을 추천해주고 싶으시면말씀 감사드립니다.0	0
23041	본인의 일처럼 분노해주신 모든분께 감사드립니다.	0
23042	쌩뚱맞지만 그냥 감사하다고 말씀드리고 싶었어요~	0
23043	감사 합니다.0	0
23044	옵티 신경 좀 씁시다	0
23045	판님들도 모두 화이팅!!!!!!!!!^^	0
23046	참여해주신분들 감사합니다.^^	0
23047	버려줘서 고마워~~~	0
23048	참여해주시면 감사합니당 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	0
23049	정말 도와주시면 감사드립니다!!!!	0
23050	엄마가 순진하고 착해요	0
23051	꽃보다 남자 25화까지 정주행 다했다ㅋㅋㅋㅋㄱㅋㅋㄱ다시 볼만한 드라마 추천해줘	0
23052	그냥..내여자친구도 잘 기다려주고있어서 너무감사해~	0
